65.32476 -9081.30642 
62.56778 500.07767 
62.79091 -271.91814 
62.88055 -579.93696 
62.65312 213.44346 
62.62820 303.58346 
62.91737 -697.42209 
62.51808 693.10692 
62.73100 -43.19101 
62.56223 546.53815 
62.69603 85.56936 
62.67282 169.54664 
62.82312 -349.06955 
62.71082 44.25413 
62.70605 64.46776 
62.61589 381.09239 
62.61261 396.06682 
62.56222 574.62636 
62.89973 -594.53185 
62.80577 -264.84303 
62.89907 -585.25657 
62.81749 -298.44010 
62.80735 -259.70167 
62.69470 135.27559 
62.88010 -505.49842 
62.79499 -206.22313 
62.90927 -599.97663 
62.80460 -232.97941 
62.69481 151.97450 
62.67491 224.44521 
62.61222 445.76293 
62.75368 -42.10726 
62.59639 507.51431 
62.84102 -338.72376 
62.92205 -616.74965 
62.84510 -346.04022 
62.69014 195.96445 
62.71036 129.19490 
63.09866 -1216.64115 
62.86625 -405.51434 
62.87155 -420.25844 
62.86517 -394.88713 
62.81619 -221.27767 
62.87414 -419.06072 
62.83552 -281.51388 
62.72899 92.13896 
62.71025 160.67095 
62.82353 -229.31918 
62.79202 -116.31647 
62.90391 -501.82918 
62.58792 599.50497 
62.80276 -143.51939 
62.81541 -184.22265 
62.95614 -669.82560 
62.79912 -120.52048 
62.81845 -184.23266 
62.95927 -669.89970 
62.87328 -367.70623 
62.98486 -751.97116 
62.86489 -331.68969 
62.84370 -254.60136 
62.69314 272.04834 
62.72650 159.51127 
62.86695 -324.76377 
62.75686 61.16794 
62.80278 -94.93126 
62.81390 -130.18131 
62.87701 -345.90503 
62.64197 473.97633 
62.52357 888.83002 
62.81690 -126.81049 
62.88024 -343.50860 
62.74814 119.09745 
62.76231 73.31102 
62.89680 -390.37366 
62.84680 -213.23617 
62.96192 -609.76465 
62.80737 -69.63115 
62.74939 135.38376 
63.05407 -919.55700 
62.76216 98.22017 
62.79795 -23.07873 
62.94187 -519.37730 
62.90001 -370.66847 
62.92252 -445.56766 
62.86594 -245.52638 
62.64845 513.51690 
62.75831 135.54899 
62.73531 218.87824 
62.96369 -570.91905 
62.74948 176.47656 
62.84158 -140.20966 
62.82683 -85.33092 
62.77577 95.41625 
62.86717 -218.42159 
62.79189 46.33081 
62.92009 -395.46495 
62.84927 -146.27835 
62.83160 -81.31858 
62.98712 -618.17869 
63.07570 -922.17975 
63.06332 -875.74830 
62.77360 134.10793 
62.85843 -157.29611 
62.79467 67.67445 
62.78778 95.13585 
62.88546 -240.75956 
62.78823 100.30955 
62.98063 -564.83234 
62.84211 -80.15401 
62.85678 -127.46442 
62.77946 144.44673 
62.82428 -7.69983 
62.73288 313.44558 
62.82299 3.91539 
62.90150 -265.54904 
62.75041 263.23773 
62.84152 -49.86566 
62.67232 541.48794 
63.17218 -1191.76553 
62.78720 149.55403 
62.94851 -407.63538 
62.57984 876.28507 
63.01019 -615.24749 
62.68081 532.45501 
62.94870 -394.76195 
63.00121 -573.59789 
62.80529 110.24477 
62.78635 179.65812 
62.96880 -450.51173 
62.86540 -87.90210 
62.94082 -346.46283 
63.05442 -737.77885 
62.70364 484.32612 
62.95725 -392.93234 
62.84020 17.25139 
62.97449 -445.85808 
62.91774 -245.46629 
62.95811 -382.29811 
62.75437 329.02287 
62.80282 163.81644 
62.86718 -56.20494 
62.88015 -97.59377 
63.04902 -680.78729 
62.84048 46.88360 
62.98549 -453.15652 
62.92129 -226.58027 
62.94525 -306.47460 
62.98303 -434.39767 
62.94068 -283.80417 
63.13832 -967.04596 
62.95164 -315.13199 
62.77290 309.24757 
62.90901 -159.98595 
62.83114 113.87497 
62.98756 -426.02670 
62.81785 166.93691 
63.00778 -489.42842 
63.09637 -793.57570 
62.78115 305.04856 
62.86281 24.67852 
63.03199 -559.53676 
62.80839 220.68783 
63.07881 -715.16448 
62.86421 33.77133 
62.90401 -100.98452 
63.07750 -700.40737 
62.88996 -45.52715 
63.07553 -686.54453 
62.83346 157.89797 
62.94922 -241.12308 
62.71366 580.99748 
62.94526 -220.25020 
62.82352 206.59666 
62.87877 18.01448 
62.97029 -296.50533 
62.81665 240.31993 
62.75145 470.21694 
63.11703 -796.26555 
62.98952 -349.74954 
63.16699 -962.61462 
63.03412 -497.39484 
62.88218 33.76693 
62.85598 128.25956 
62.99389 -347.42121 
62.88590 31.10481 
62.91077 -51.54777 
62.90968 -44.56498 
62.95039 -182.63938 
62.94524 -161.28181 
62.83272 233.21876 
62.96095 -208.85991 
62.79190 381.99668 
63.04615 -497.93060 
63.08879 -642.63769 
62.97922 -258.58507 
62.81800 304.95042 
62.98308 -264.98122 
63.03518 -442.66450 
62.70172 719.26336 
63.00490 -330.40084 
62.84068 243.53954 
63.01257 -349.90776 
62.81320 345.99716 
63.02522 -387.03489 
62.97027 -193.01122 
62.85008 228.18155 
62.81625 349.17772 
62.95150 -117.37298 
62.82958 309.73728 
62.70407 749.12409 
62.77027 522.53080 
62.81783 360.91952 
62.92178 3.39375 
62.79817 436.34247 
62.84937 261.70554 
62.96248 -127.82994 
62.85469 250.29821 
62.99463 -232.41262 
62.84149 302.87945 
62.93136 -5.76678 
62.87870 180.35913 
62.75337 619.21418 
63.09928 -579.04067 
62.91675 58.64753 
62.85243 285.46454 
62.73616 692.57216 
62.74770 656.29924 
62.82153 403.05481 
62.95271 -49.24387 
62.77113 585.33469 
63.07933 -482.02784 
63.01684 -261.73258 
62.72591 752.68318 
63.00290 -206.27821 
62.74715 685.60919 
62.62984 1096.79971 
62.81268 464.89933 
63.02933 -284.16667 
62.90367 155.64976 
62.64888 1044.44468 
62.82632 431.60167 
62.87263 274.36365 
62.94072 41.37111 
63.13161 -618.49714 
63.03743 -287.83492 
62.88688 238.67158 
63.02082 -223.29957 
62.87961 270.82959 
62.86351 330.02530 
62.99821 -134.31322 
62.96565 -17.90763 
62.81960 493.03960 
63.05817 -332.37968 
62.87037 323.64818 
63.06506 -349.25182 
62.84736 410.48946 
63.06675 -348.50175 
62.96575 5.82169 
62.84742 420.33354 
62.95202 60.47605 
62.97200 -5.13721 
62.97837 -23.87637 
62.80037 597.69837 
63.07891 -366.22912 
63.13106 -544.27893 
62.87427 351.27071 
63.06482 -307.15658 
63.01909 -144.59494 
62.96763 37.33313 
62.97745 6.49650 
63.08586 -366.65572 
63.04611 -224.91289 
62.92462 200.62712 
62.99643 -45.72854 
63.11130 -441.20942 
63.04529 -208.38622 
63.04828 -215.32015 
63.19746 -730.08685 
63.12632 -479.14572 
62.85037 482.78493 
63.01955 -101.29397 
62.72644 920.23496 
63.15369 -560.58126 
62.91567 269.99940 
62.94070 186.29360 
62.90946 298.37000 
63.11541 -413.66100 
62.96717 104.63674 
63.00804 -33.69542 
63.17693 -617.23434 
62.97561 85.73480 
62.97494 91.64536 
62.86141 489.42843 
63.25271 -866.62224 
63.18625 -632.22979 
63.05414 -170.07640 
62.96773 133.70134 
63.06491 -200.39980 
62.97909 101.15977 
62.89275 404.68214 
62.83558 606.50699 
62.99113 69.71116 
62.87728 468.71177 
62.73661 960.80003 
62.89421 416.71037 
63.02550 -35.95255 
63.00235 48.19006 
